Country,Year,Avg Female BMI,Avg Male BMI,Kilocalories Per Day
Tanzania,2000,22.35494,21.8471,1929.21
Tanzania,2004,22.69582,22.11099,1927.7
Tanzania,1997,22.12842,21.71586,1906.97
Thailand,2007,24.31875,22.93186,2538.62
Thailand,2006,24.24958,22.85569,2535.8
Thailand,2005,24.17813,22.78312,2512.84
Thailand,2004,24.10776,22.72091,2508.29
Thailand,2003,24.0344,22.66055,2489.03
Thailand,2002,23.9693,22.60467,2468.47
Thailand,1998,23.64316,22.36538,2467.55
Thailand,1997,23.53154,22.28385,2452.54
Thailand,2001,23.90172,22.54997,2450.69
Thailand,2000,23.82346,22.49964,2443.08
Thailand,1996,23.40458,22.16708,2427.75
Thailand,1999,23.74154,22.43802,2424.45
Thailand,1995,23.25901,22.03004,2410.15
Thailand,1994,23.10963,21.88441,2353.58
Thailand,1992,22.81623,21.59724,2316.35
Thailand,1993,22.95872,21.74154,2297.6
Thailand,1981,21.58552,20.36836,2262.01
Thailand,1991,22.66934,21.45581,2242.67
Thailand,1980,21.47796,20.26858,2230.58
Thailand,1983,21.80696,20.55553,2217.51
Thailand,1984,21.90757,20.65286,2206.75
Thailand,1988,22.29372,21.06203,2202.54
Thailand,1990,22.53157,21.31953,2175.32
Thailand,1982,21.69555,20.462,2155.92
Thailand,1985,21.99786,20.75336,2135.32
Thailand,1989,22.40187,21.18918,2120.65
Thailand,1987,22.18611,20.95146,2106.1
Thailand,1986,22.09277,20.84919,2105.52
Timor-Leste,1984,19.85139,19.98943,2160.74
Timor-Leste,1982,19.66413,19.95992,2152.03
Timor-Leste,1981,19.56317,19.94611,2138.7
Timor-Leste,1983,19.75773,19.97382,2131.06
Timor-Leste,2002,21.26846,20.61505,2126.73
Timor-Leste,1985,19.9382,20.00549,2121.93
Timor-Leste,1986,20.02224,20.02296,2113.54
Timor-Leste,1988,20.18018,20.06136,2113.05
Timor-Leste,1987,20.10113,20.0398,2103.81
Timor-Leste,1989,20.26006,20.08093,2102.43
Timor-Leste,2004,21.34415,20.59168,2080.36
Timor-Leste,2003,21.30549,20.60296,2079.49
Timor-Leste,1980,19.45851,19.92875,2077.62
Timor-Leste,1995,20.77678,20.39477,2077.62
Timor-Leste,1993,20.57631,20.25745,2066.82
Timor-Leste,2007,21.44611,20.56553,2065.67
Timor-Leste,1994,20.67637,20.32359,2040.95
Timor-Leste,1992,20.48466,20.19698,2015.24
Timor-Leste,2005,21.38108,20.57762,2014
Timor-Leste,2001,21.2186,20.61698,2000.74
Timor-Leste,1997,20.97987,20.53556,1983.29
Timor-Leste,2006,21.40297,20.5605,1968.31
Timor-Leste,1991,20.39405,20.14658,1965.5
Timor-Leste,1996,20.8778,20.46321,1954.39
Timor-Leste,2000,21.16715,20.61151,1932.45
Timor-Leste,1999,21.11837,20.60753,1910
Timor-Leste,1998,21.07445,20.59645,1870.11
Timor-Leste,1990,20.32183,20.10669,1836.83
Togo,2007,22.62821,21.80899,2161.06
Togo,2006,22.51786,21.74056,2144.62
Togo,2005,22.40456,21.68029,2132.93
Togo,2004,22.30028,21.62273,2121.16
Togo,2003,22.18723,21.56682,2072.45
Togo,2002,22.07173,21.51224,2060.73
Togo,1997,21.55408,21.289,2049.09
Togo,2001,21.9663,21.46784,2029.23
Togo,1996,21.4504,21.23926,2024.04
Togo,1999,21.75947,21.38407,2021.01
Togo,2000,21.85977,21.42564,2012.04
Togo,1990,20.93235,21.05222,2010.09
Togo,1980,20.32919,20.90726,2002.32
Togo,1998,21.6565,21.33483,1998.46
Togo,1985,20.58127,20.97264,1981.8
Togo,1981,20.39519,20.93318,1975.7
Togo,1995,21.34911,21.18566,1966.44
Togo,1994,21.24728,21.14536,1946.8
Togo,1982,20.4415,20.9509,1923.8
Togo,1989,20.83546,21.02166,1897.76
Togo,1993,21.15382,21.11306,1878.12
Togo,1988,20.74925,21.00101,1874.23
Togo,1991,21.01748,21.07697,1855.53
Togo,1984,20.51905,20.96319,1842.07
Togo,1992,21.09685,21.09815,1815.95
Togo,1983,20.47683,20.95109,1812.68
Togo,1986,20.62722,20.97971,1799.28
Togo,1987,20.66664,20.98591,1707.45
Trinidad and Tobago,1986,26.58947,25.14045,3011.29
Trinidad and Tobago,1984,26.49088,25.07835,2997.32
Trinidad and Tobago,1983,26.41193,25.02672,2994.11
Trinidad and Tobago,1980,26.11683,24.81322,2991.62
Trinidad and Tobago,1982,26.32579,24.96594,2988.23
Trinidad and Tobago,1981,26.22604,24.89256,2970.14
Trinidad and Tobago,1987,26.61263,25.15129,2922.9
Trinidad and Tobago,1985,26.54225,25.11966,2872.18
Trinidad and Tobago,1988,26.6241,25.1431,2771.34
Trinidad and Tobago,2001,27.39049,25.59349,2726.93
Trinidad and Tobago,2007,28.1595,26.27426,2725.15
Trinidad and Tobago,2004,27.77745,25.90978,2716.4
Trinidad and Tobago,2003,27.64383,25.7979,2715.57
Trinidad and Tobago,2005,27.91131,26.02441,2710.33
Trinidad and Tobago,2006,28.03599,26.14762,2704.17
Trinidad and Tobago,2002,27.50818,25.685,2690.67
Trinidad and Tobago,2000,27.27218,25.50427,2689.02
Trinidad and Tobago,1989,26.629,25.12705,2679.92
Trinidad and Tobago,1991,26.66634,25.11614,2670.59
Trinidad and Tobago,1990,26.63191,25.11359,2631.25
Trinidad and Tobago,1999,27.15399,25.42055,2599.32
Trinidad and Tobago,1998,27.0528,25.34881,2597.97
Trinidad and Tobago,1996,26.88066,25.23361,2591.82
Trinidad and Tobago,1997,26.96215,25.28595,2562.79
Trinidad and Tobago,1995,26.81242,25.18803,2561.02
Trinidad and Tobago,1992,26.69133,25.12136,2542.92
Trinidad and Tobago,1994,26.75302,25.15276,2517.41
Trinidad and Tobago,1993,26.71149,25.12806,2514.85
Tunisia,1999,26.88105,24.05655,3412.83
Tunisia,1998,26.72976,23.91893,3336.03
Tunisia,2007,27.82789,25.03337,3326.45
Tunisia,2006,27.71585,24.90897,3314.19
Tunisia,2001,27.15048,24.30098,3297.03
Tunisia,2005,27.60463,24.77842,3295.68
Tunisia,2004,27.49408,24.66164,3291.7
Tunisia,1997,26.58209,23.79291,3282.25
Tunisia,2003,27.37875,24.53262,3270.96
Tunisia,2000,27.01905,24.18309,3238.03
Tunisia,1996,26.44261,23.67153,3228.61
Tunisia,2002,27.26516,24.41337,3228.05
Tunisia,1993,26.08854,23.3474,3162.74
Tunisia,1995,26.31959,23.55951,3148.97
Tunisia,1992,25.98447,23.23761,3133.7
Tunisia,1994,26.20434,23.45644,3122.42
Tunisia,1990,25.77402,23.04268,3121.5
Tunisia,1989,25.65688,22.95095,3110.89
Tunisia,1988,25.55226,22.87136,3109.77
Tunisia,1991,25.87488,23.13144,3093.59
Tunisia,1986,25.32273,22.70853,3077.06
Tunisia,1987,25.43611,22.79393,3059.57
Tunisia,1985,25.19898,22.62118,3003.02
Tunisia,1984,25.07399,22.53428,2986.52
Tunisia,1983,24.94661,22.44939,2929.88
Tunisia,1980,24.5732,22.19206,2883.47
Tunisia,1981,24.69899,22.27883,2796.49
Tunisia,1982,24.81384,22.36236,2794.54
Turkey,1990,27.02399,24.54882,3634.18
Turkey,1989,26.91491,24.43041,3583.81
Turkey,1991,27.10501,24.66999,3581.79
Turkey,1988,26.81769,24.31877,3580.74
Turkey,1993,27.29457,24.91986,3577.01
Turkey,1994,27.374,25.03051,3570.76
Turkey,1992,27.20194,24.79153,3564.7
Turkey,1995,27.44774,25.14651,3551.96
Turkey,1987,26.70048,24.20839,3542.6
Turkey,1996,27.52994,25.27038,3518.65
Turkey,2007,28.18455,26.56181,3516.73
Turkey,2006,28.12214,26.42238,3494.58
Turkey,1998,27.67073,25.51746,3482.13
Turkey,2000,27.79599,25.73719,3480.55
Turkey,1985,26.49512,24.02091,3476.47
Turkey,1986,26.59241,24.10812,3472.54
Turkey,1999,27.72737,25.6213,3440.85
Turkey,2001,27.84298,25.82401,3439.93
Turkey,1997,27.60051,25.39673,3434.66
Turkey,2005,28.06138,26.28537,3434.3
Turkey,2004,28.00844,26.14951,3434.2
Turkey,2002,27.89841,25.92331,3430.27
Turkey,2003,27.95766,26.03143,3413.11
Turkey,1980,26.06155,23.66064,3277.66
Turkey,1983,26.31507,23.86535,3274.23
Turkey,1984,26.39637,23.94047,3271.47
Turkey,1982,26.23217,23.79751,3256.37
Turkey,1981,26.14313,23.72726,3182.17
Turkmenistan,1992,24.23344,24.55385,2788.14
Turkmenistan,2006,24.46693,24.97361,2771.27
Turkmenistan,2005,24.35574,24.8375,2760.54
Turkmenistan,2004,24.24196,24.70728,2749.44
Turkmenistan,2007,24.56749,25.11037,2731.4
Turkmenistan,2003,24.13748,24.58993,2727.47
Turkmenistan,2002,24.04933,24.49745,2671.81
Turkmenistan,1999,23.91899,24.35392,2609.4
Turkmenistan,2001,23.98269,24.42746,2608.98
Turkmenistan,2000,23.94216,24.37988,2604.86
Turkmenistan,1997,23.95853,24.37632,2598.22
Turkmenistan,1995,24.06687,24.45991,2556.81
Turkmenistan,1993,24.18854,24.53719,2550.19
Turkmenistan,1994,24.12868,24.49877,2549.57
Turkmenistan,1996,24.01099,24.41998,2524.33
Turkmenistan,1998,23.91897,24.34956,2512.49
Uganda,1990,20.89891,21.49764,2330.94
Uganda,2003,22.03715,22.09274,2320.98
Uganda,2002,21.9589,22.04069,2315.66
Uganda,1983,20.56009,21.34758,2308.65
Uganda,1989,20.81354,21.4581,2300.05
Uganda,2004,22.12167,22.1433,2296.66
Uganda,1998,21.65003,21.83446,2293.21
Uganda,2005,22.20917,22.18915,2287.62
Uganda,1991,20.9794,21.53288,2284.42
Uganda,1993,21.15024,21.59188,2260.92
Uganda,1995,21.34561,21.69042,2259.62
Uganda,2001,21.8836,21.98402,2257.89
Uganda,1994,21.24567,21.6384,2253.18
Uganda,2000,21.81171,21.92922,2249.84
Uganda,2006,22.29874,22.23996,2242.99
Uganda,1992,21.06126,21.55733,2234.43
Uganda,1999,21.73036,21.88065,2231.42
Uganda,2007,22.39087,22.2968,2211.3
Uganda,1982,20.53116,21.30671,2208.84
Uganda,1988,20.74488,21.42637,2181.74
Uganda,1997,21.55421,21.78184,2181.17
Uganda,1984,20.58863,21.36312,2167.92
Uganda,1996,21.44876,21.73546,2158.23
Uganda,1987,20.68981,21.40204,2118.78
Uganda,1981,20.5089,21.2759,2086.52
Uganda,1986,20.64509,21.38591,2073.51
Uganda,1985,20.60983,21.37401,2062.89
Uganda,1980,20.51336,21.26771,2029.79
Ukraine,1992,26.24147,25.05866,3367.47
Ukraine,2006,26.055,25.17695,3251.21
Ukraine,1993,26.19495,25.0484,3242.89
Ukraine,2007,26.15063,25.30307,3223.72
Ukraine,2005,25.95033,25.05419,3215.82
Ukraine,2004,25.85005,24.94095,3190.82
Ukraine,2003,25.76129,24.83912,3051.89
Ukraine,2002,25.7026,24.77167,3048.39
Ukraine,2001,25.66549,24.73512,2989.32
Ukraine,1994,26.09426,24.99754,2980.08
Ukraine,2000,25.64889,24.71955,2896.79
Ukraine,1995,25.99308,24.93999,2883.38
Ukraine,1997,25.80039,24.82352,2854.35
Ukraine,1998,25.7314,24.77336,2829.92
Ukraine,1996,25.89025,24.87676,2800.18
Ukraine,1999,25.66986,24.73059,2781.59
United Arab Emirates,1982,27.51582,25.2388,3442
United Arab Emirates,1984,27.6941,25.51162,3421.98
United Arab Emirates,1981,27.37413,25.0757,3369.72
United Arab Emirates,1987,27.78049,25.79164,3325.92
United Arab Emirates,1983,27.61048,25.36219,3309.83
United Arab Emirates,1980,27.19877,24.88388,3306.67
United Arab Emirates,1994,28.14285,26.39207,3268.09
United Arab Emirates,1986,27.757,25.70268,3267.09
United Arab Emirates,1988,27.79719,25.83178,3256.4
United Arab Emirates,1989,27.85945,25.90462,3252.37
United Arab Emirates,1990,27.92467,25.98216,3231.1
United Arab Emirates,1999,28.67751,26.97721,3220.42
United Arab Emirates,1985,27.74398,25.63167,3193.2
United Arab Emirates,1993,28.08792,26.2636,3187.86
United Arab Emirates,2006,29.38717,27.76261,3176.56
United Arab Emirates,2007,29.50764,27.90413,3171.2
United Arab Emirates,2000,28.79831,27.08488,3166.68
United Arab Emirates,1992,28.05793,26.16562,3154.06
United Arab Emirates,2003,29.08765,27.39974,3151.3
United Arab Emirates,1995,28.27382,26.51119,3150.8
United Arab Emirates,1998,28.55856,26.86474,3150.39
United Arab Emirates,2002,28.98793,27.27616,3131.05
United Arab Emirates,1996,28.35871,26.64237,3122.16
United Arab Emirates,1997,28.43628,26.76028,3120.64
United Arab Emirates,1991,27.98495,26.06863,3107.88
United Arab Emirates,2004,29.1946,27.51332,3079.4
United Arab Emirates,2005,29.2639,27.61944,3066.25
United Arab Emirates,2001,28.90219,27.17422,3061.64
United Kingdom,2007,26.85908,27.29918,3458.41
United Kingdom,2004,26.59989,27.0162,3451.13
United Kingdom,2006,26.77054,27.20432,3437.22
United Kingdom,2002,26.431,26.83783,3434.04
United Kingdom,2005,26.68071,27.10412,3431.27
United Kingdom,2003,26.51409,26.92578,3417.62
United Kingdom,2001,26.34053,26.74677,3415.54
United Kingdom,1999,26.14993,26.55022,3407.93
United Kingdom,2000,26.24386,26.64648,3370.08
United Kingdom,1998,26.04969,26.44777,3355.13
United Kingdom,1997,25.94952,26.34611,3328.47
United Kingdom,1992,25.45103,25.79325,3268.76
United Kingdom,1996,25.84873,26.23783,3267.53
United Kingdom,1988,25.00301,25.36885,3247.21
United Kingdom,1990,25.23089,25.58043,3242
United Kingdom,1994,25.64891,26.01879,3233.23
United Kingdom,1987,24.89084,25.26661,3226.72
United Kingdom,1989,25.11882,25.47263,3217.65
United Kingdom,1993,25.55032,25.90392,3216.36
United Kingdom,1986,24.77877,25.17483,3211.44
United Kingdom,1991,25.33861,25.68395,3207.87
United Kingdom,1985,24.673,25.08727,3193.51
United Kingdom,1995,25.74528,26.12699,3183.8
United Kingdom,1983,24.47631,24.93208,3130.81
United Kingdom,1984,24.57154,25.00774,3128.47
United Kingdom,1982,24.38471,24.86057,3118.93
United Kingdom,1980,24.20878,24.72216,3116.05
United Kingdom,1981,24.29483,24.78911,3099.19
United States,2005,28.07372,28.19703,3795.8
United States,2004,27.97255,28.10039,3785.3
United States,2006,28.16881,28.28959,3766.28
United States,2002,27.75614,27.90479,3753.78
United States,2003,27.86337,28.00041,3750.54
United States,2007,28.25992,28.37574,3748.36
United States,2000,27.52943,27.71039,3731.61
United States,2001,27.64247,27.80569,3683.83
United States,1999,27.40374,27.60386,3650
United States,1994,26.8081,27.06838,3633.65
United States,1998,27.27785,27.49846,3618.14
United States,1997,27.1572,27.39366,3609.17
United States,1993,26.68394,26.95163,3578.14
United States,1996,27.0375,27.28376,3550.14
United States,1995,26.9224,27.1781,3544.07
United States,1992,26.56317,26.83609,3539.06
United States,1991,26.44245,26.71961,3509.14
United States,1990,26.31709,26.60827,3486.01
United States,1987,25.92305,26.25939,3462.02
United States,1988,26.05411,26.37687,3460.3
United States,1989,26.18694,26.49269,3434.12
United States,1985,25.65827,26.02568,3397.62
United States,1986,25.7815,26.1374,3366.74
United States,1984,25.52017,25.9069,3292.55
United States,1983,25.3848,25.78812,3245.92
United States,1981,25.15155,25.57524,3230.36
United States,1982,25.26646,25.67883,3204.68
United States,1980,25.02199,25.46406,3187.86
Uruguay,1980,23.25811,24.24001,2864.29
Uruguay,1981,23.39114,24.31948,2864.04
Uruguay,1999,25.55387,25.78625,2834.02
Uruguay,2000,25.68317,25.86898,2830.97
Uruguay,2007,26.45495,26.29256,2829.47
Uruguay,2006,26.3212,26.20624,2818.53
Uruguay,2005,26.19403,26.13136,2804.76
Uruguay,2001,25.79092,25.93469,2795.15
Uruguay,1998,25.41511,25.68818,2790.4
Uruguay,1982,23.4976,24.3926,2788.97
Uruguay,1996,25.12197,25.47642,2784.01
Uruguay,2002,25.88269,25.96627,2782.66
Uruguay,1992,24.5106,25.05527,2773.26
Uruguay,2003,25.97305,26.00585,2770.53
Uruguay,1994,24.82373,25.26958,2770.36
Uruguay,1993,24.66444,25.15742,2762.73
Uruguay,2004,26.07609,26.06073,2750.07
Uruguay,1997,25.26683,25.58248,2747.22
Uruguay,1995,24.97143,25.36804,2696.86
Uruguay,1991,24.36048,24.95229,2682.99
Uruguay,1984,23.64983,24.49525,2667.53
Uruguay,1985,23.73009,24.54516,2641.93
Uruguay,1987,23.92485,24.67024,2613.51
Uruguay,1988,24.02774,24.73972,2589.02
Uruguay,1983,23.57315,24.44209,2572.35
Uruguay,1986,23.81856,24.59804,2555.01
Uruguay,1990,24.23138,24.86952,2508.82
Uruguay,1989,24.12657,24.80593,2494.29
Uzbekistan,1996,24.66444,24.67727,2908.98
Uzbekistan,1992,24.62931,24.75026,2716.25
Uzbekistan,1993,24.64271,24.73165,2707.19
Uzbekistan,1995,24.63782,24.69517,2654.35
Uzbekistan,1994,24.63688,24.71118,2593.89
Uzbekistan,2007,25.32549,25.22226,2581.11
Uzbekistan,2006,25.21405,25.12717,2516.02
Uzbekistan,1998,24.69126,24.69876,2508.76
Uzbekistan,2005,25.10873,25.03331,2477.28
Uzbekistan,1997,24.66794,24.68203,2441.73
Uzbekistan,1999,24.72558,24.72082,2399.12
Uzbekistan,2004,25.01618,24.95455,2392.39
Uzbekistan,2000,24.76585,24.75326,2380.84
Uzbekistan,2003,24.93526,24.88965,2358.98
Uzbekistan,2002,24.86573,24.83998,2298.29
Uzbekistan,2001,24.81024,24.79418,2273.43
Vanuatu,1985,23.9215,23.89466,2759.44
Vanuatu,2007,28.24643,26.64903,2740.23
Vanuatu,2005,27.83008,26.38887,2714.59
Vanuatu,1984,23.70879,23.75134,2713.36
Vanuatu,2006,28.03626,26.51376,2709.88
Vanuatu,2004,27.62508,26.27087,2690.68
Vanuatu,2003,27.42873,26.1606,2686.84
Vanuatu,1986,24.1215,24.03171,2670.24
Vanuatu,1998,26.44679,25.59565,2642.22
Vanuatu,2002,27.23672,26.05661,2640.4
Vanuatu,1987,24.30515,24.15571,2637.91
Vanuatu,1999,26.65315,25.72398,2637.69
Vanuatu,1997,26.23189,25.45811,2633.61
Vanuatu,2000,26.86133,25.85208,2632.73
Vanuatu,2001,27.053,25.96032,2617.04
Vanuatu,1983,23.49478,23.60431,2599.19
Vanuatu,1996,26.02301,25.32325,2573.61
Vanuatu,1980,22.93362,23.20701,2571.97
Vanuatu,1990,24.85697,24.52964,2561.36
Vanuatu,1993,25.43303,24.92541,2548.98
Vanuatu,1995,25.82755,25.19282,2546.44
Vanuatu,1988,24.48176,24.27529,2544.8
Vanuatu,1994,25.62644,25.05856,2535.42
Vanuatu,1982,23.29365,23.46016,2531.2
Vanuatu,1991,25.05086,24.66287,2524.1
Vanuatu,1981,23.11087,23.3299,2494.03
Vanuatu,1992,25.23153,24.79143,2492.34
Vanuatu,1989,24.65815,24.39727,2491.28
Venezuela,1980,24.6754,24.58052,2844.58
Venezuela,1988,25.60239,25.35274,2766.16
Venezuela,1981,24.81088,24.69666,2757.82
Venezuela,1984,25.15139,24.9844,2754.81
Venezuela,1985,25.2552,25.07104,2634.02
Venezuela,2007,27.98427,27.30849,2631.9
Venezuela,1983,25.03337,24.89208,2612.13
Venezuela,1982,24.92702,24.80082,2574.95
Venezuela,1987,25.4679,25.24624,2570.01
Venezuela,2005,27.68868,27.05633,2557.13
Venezuela,2006,27.8335,27.17698,2555.9
Venezuela,2004,27.5487,26.95162,2555.2
Venezuela,1992,26.05656,25.75528,2546.33
Venezuela,2001,27.22866,26.71688,2530.67
Venezuela,2000,27.09799,26.61021,2478.85
Venezuela,1995,26.45717,26.08046,2457.38
Venezuela,2003,27.4224,26.85498,2447.83
Venezuela,1991,25.91691,25.63444,2447.3
Venezuela,1993,26.1888,25.87036,2427.02
Venezuela,1996,26.59037,26.18272,2401.99
Venezuela,1986,25.35179,25.15587,2396.76
Venezuela,1994,26.31752,25.97218,2396.58
Venezuela,1990,25.79587,25.52678,2386.73
Venezuela,1998,26.85418,26.40105,2377.67
Venezuela,1999,26.97484,26.50035,2365.76
Venezuela,1997,26.71774,26.29177,2304.4
Venezuela,1989,25.69095,25.43322,2299.21
Venezuela,2002,27.32819,26.7921,2253.62
Vietnam,2007,20.9751,20.80189,2816.25
Vietnam,2006,20.8745,20.68655,2770.6
Vietnam,2005,20.7732,20.57277,2720.18
Vietnam,2004,20.67219,20.46585,2686.29
Vietnam,2003,20.57236,20.36402,2623.38
Vietnam,2002,20.47612,20.27145,2541.65
Vietnam,2001,20.38658,20.18623,2537.24
Vietnam,2000,20.29185,20.10343,2493.31
Vietnam,1999,20.19513,20.02081,2465.1
Vietnam,1998,20.09229,19.9358,2404.35
Vietnam,1995,19.77448,19.66996,2332.64
Vietnam,1996,19.88533,19.75854,2330.25
Vietnam,1994,19.66655,19.58757,2302.96
Vietnam,1993,19.56675,19.51493,2291.42
Vietnam,1997,19.98638,19.84794,2270.5
Vietnam,1986,19.04176,19.1974,2132.05
Vietnam,1990,19.32976,19.3515,2097.58
Vietnam,1992,19.47289,19.45212,2096.88
Vietnam,1984,18.8814,19.13046,2095.15
Vietnam,1991,19.39894,19.39625,2086.39
Vietnam,1985,18.96272,19.16397,2075.21
Vietnam,1989,19.25757,19.31105,2067.36
Vietnam,1988,19.18626,19.2709,2065.39
Vietnam,1987,19.11562,19.23481,2065.22
Vietnam,1981,18.6576,19.03902,2063.67
Vietnam,1983,18.79698,19.09675,2038.47
Vietnam,1982,18.72457,19.06804,2011.43
Vietnam,1980,18.59363,19.01394,1987.89
West Bank and Gaza,1996,27.42813,25.87428,2304.04
West Bank and Gaza,1998,27.91472,26.15144,2292.45
West Bank and Gaza,1997,27.67912,26.01468,2292.14
West Bank and Gaza,2004,28.77777,26.52924,2238.06
West Bank and Gaza,2005,28.85596,26.54329,2218.35
West Bank and Gaza,2003,28.69344,26.51152,2215.19
West Bank and Gaza,1999,28.14163,26.2824,2208.81
West Bank and Gaza,2002,28.59626,26.48925,2185.64
West Bank and Gaza,2006,28.91308,26.54449,2167.85
West Bank and Gaza,2000,28.33796,26.39074,2146.22
West Bank and Gaza,2001,28.48209,26.457,2144.5
West Bank and Gaza,2007,28.96325,26.5546,2019.71
"Yemen, Rep.",1988,24.31166,23.29401,2143.19
"Yemen, Rep.",1989,24.393,23.33879,2098.43
"Yemen, Rep.",2007,26.01885,24.37949,2067.57
"Yemen, Rep.",1987,24.2196,23.25043,2059.16
"Yemen, Rep.",1986,24.12344,23.20933,2032.69
"Yemen, Rep.",1992,24.60938,23.46544,2028.48
"Yemen, Rep.",2006,25.93584,24.3212,2019.84
"Yemen, Rep.",1993,24.68192,23.51371,2018.52
"Yemen, Rep.",2003,25.65106,24.12459,2017.24
"Yemen, Rep.",2004,25.75105,24.19204,2016.64
"Yemen, Rep.",2001,25.44147,23.99129,2016.53
"Yemen, Rep.",2000,25.33409,23.92467,2013.67
"Yemen, Rep.",1998,25.12083,23.79152,2010.12
"Yemen, Rep.",2005,25.84677,24.25638,2009.2
"Yemen, Rep.",1999,25.22779,23.85482,2008.28
"Yemen, Rep.",2002,25.54654,24.05692,2006.5
"Yemen, Rep.",1984,23.93707,23.12566,2001.49
"Yemen, Rep.",1997,25.02229,23.72737,1982.93
"Yemen, Rep.",1994,24.7587,23.56154,1982.13
"Yemen, Rep.",1982,23.71333,23.02669,1979.32
"Yemen, Rep.",1995,24.84297,23.61684,1976.65
"Yemen, Rep.",1996,24.92812,23.66973,1967.89
"Yemen, Rep.",1990,24.4613,23.38236,1961.31
"Yemen, Rep.",1985,24.03168,23.16944,1955.83
"Yemen, Rep.",1983,23.82446,23.07279,1950.99
"Yemen, Rep.",1991,24.53358,23.42152,1947.04
"Yemen, Rep.",1981,23.60286,22.96813,1914.51
"Yemen, Rep.",1980,23.48817,22.90384,1908.17
Zambia,1980,21.3708,19.66295,2301.95
Zambia,1981,21.42804,19.69512,2267.83
Zambia,1982,21.47265,19.72538,2166.94
Zambia,1983,21.51598,19.7542,2161.7
Zambia,1984,21.55815,19.7807,2141.08
Zambia,1988,21.70242,19.8832,2067.96
Zambia,1989,21.75856,19.92451,2062.35
Zambia,1986,21.61613,19.82396,2044.72
Zambia,1987,21.6515,19.85065,2042.23
Zambia,1990,21.81156,19.9668,2041.68
Zambia,1985,21.58972,19.80335,2040.39
Zambia,1995,22.04079,20.09977,2015.88
Zambia,1991,21.8637,20.00746,2006.22
Zambia,1994,22.00116,20.09502,1987.98
Zambia,1992,21.91036,20.04096,1980.86
Zambia,1996,22.08613,20.11009,1979.54
Zambia,1993,21.96096,20.07781,1944.74
Zambia,1997,22.13393,20.12375,1912.11
Zambia,1999,22.23568,20.15094,1900.48
Zambia,2005,22.73911,20.43398,1894.3
Zambia,2000,22.30305,20.17261,1891.6
Zambia,2006,22.8451,20.51422,1888.79
Zambia,2002,22.45268,20.24298,1884.89
